id,name,lat,lng,subCategory,location,language,polarity,rating,source,text,time,wordsCount,details
316430,Le Pario,48.846328,2.283495,,Paris,fr,10,5,GooglePlaces,"Accueil chaleureux, bonne cuisine! Très bon rapport qualité/prix: Une très bonne adresse dans le quartier Beaugrenelle.",2013-10-23,19,http://tour-pedia.org/api/getReviewDetails?id=533eccdcae9eef521e61e9e0
306687,Planet Sushi Kleber,48.8661,2.288182,,Paris,fr,5,3,GooglePlaces,"Evitez de manger sur place, peu d&#39;espace et tout le temps du passage. La rapidité du service laisse à désirer, pour le côté fast food on repassera. Les prix ont augmenté depuis avril 2012. Sinon beaucoup de choix, et équipe sympathique (même si lente)",2012-07-18,46,http://tour-pedia.org/api/getReviewDetails?id=533eccd1ae9eef521e618d4c
306687,Planet Sushi Kleber,48.8661,2.288182,,Paris,fr,5,3,GooglePlaces,Trop petit si sur place,2012-08-31,5,http://tour-pedia.org/api/getReviewDetails?id=533eccd1ae9eef521e618d4d
306687,Planet Sushi Kleber,48.8661,2.288182,,Paris,fr,0,5,GooglePlaces,Un incontournable!,2012-05-10,2,http://tour-pedia.org/api/getReviewDetails?id=533eccd1ae9eef521e618d4e
306687,Planet Sushi Kleber,48.8661,2.288182,,Paris,et,0,4,GooglePlaces,Planet Maki plus ! J&#39;adooore,2011-06-03,5,http://tour-pedia.org/api/getReviewDetails?id=533eccd1ae9eef521e618d4f
306687,Planet Sushi Kleber,48.8661,2.288182,,Paris,lt,0,5,GooglePlaces,miam,2012-04-13,1,http://tour-pedia.org/api/getReviewDetails?id=533eccd1ae9eef521e618d50
84717,Moutarde street,48.871092,2.335862,,Paris,da,0,0,Foursquare,Tester les burger !,2010-02-18,3,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a50677449
84717,Moutarde street,48.871092,2.335862,,Paris,fr,5,0,Foursquare,"Madame Felipe, la patronne se coupe les morceaux de nichon pour en faire des ravioles.",2010-03-11,15,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a5067744a
84717,Moutarde street,48.871092,2.335862,,Paris,fr,5,0,Foursquare,Les gaufres sont Gigantesques,2010-04-19,4,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a5067744b
84717,Moutarde street,48.871092,2.335862,,Paris,fr,5,0,Foursquare,Testez les gaufres! Elles sont énormes!!,2010-07-04,6,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a5067744c
84717,Moutarde street,48.871092,2.335862,,Paris,fr,10,0,Foursquare,"Les burgers sont pas mal, avec un service un chouille plus motivé, ça serait presque parfait :)",2010-08-03,16,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a5067744d
84717,Moutarde street,48.871092,2.335862,,Paris,fr,10,0,Foursquare,La bière est bonne et la terrasse très agréable en fin de journée :),2010-08-08,17,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a5067744e
84717,Moutarde street,48.871092,2.335862,,Paris,fr,5,0,Foursquare,J'ai mangé les Brooklin Tapas + 1 énorme gauffre. Je vais exploser...,2010-08-20,10,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a5067744f
84717,Moutarde street,48.871092,2.335862,,Paris,en,0,0,Foursquare,Burgers are no good. Cheap bread and meat. Go for bagels.,2010-12-20,11,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a50677450
84717,Moutarde street,48.871092,2.335862,,Paris,en,10,0,Foursquare,"Great burgers, super nice waiters, love the mustards!",2011-02-01,8,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a50677451
84717,Moutarde street,48.871092,2.335862,,Paris,fr,5,0,Foursquare,"Suis végétarienne, donc soupe de potiron exquise mais gratin d'aubergines baignant dans l'huile :-/",2011-06-08,16,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a50677452
84717,Moutarde street,48.871092,2.335862,,Paris,en,10,0,Foursquare,One of the best bacon burgers I had in Paris! + fancy place and very good service!,2011-10-03,16,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a50677453
84717,Moutarde street,48.871092,2.335862,,Paris,fr,0,0,Foursquare,Attention : le burger Rossini n'est pas préparé avec du foie gras poêlé mais de la mousse de foie de canard ! Grosse déception...,2011-10-05,25,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a50677454
84717,Moutarde street,48.871092,2.335862,,Paris,fr,10,0,Foursquare,Je déconseille. Burgers pas bon frites grasse. Loin derrière Hard Rock Cafe,2011-10-21,14,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a50677455
84717,Moutarde street,48.871092,2.335862,,Paris,fr,5,0,Foursquare,Oubliez le mojito: degueu!,2011-11-17,4,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a50677456
84717,Moutarde street,48.871092,2.335862,,Paris,de,0,0,Foursquare,Burger Bar - Salade - Bagel,2011-12-09,6,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a50677457
84717,Moutarde street,48.871092,2.335862,,Paris,fr,5,0,Foursquare,"Service... très .... long ! Faut pas être pressé. Attendu au total 1h30 pour un apéro + tapas et plat principal, qui au final n'est pas si sensationnel que ça.. et les frites bof.",2012-01-17,33,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a50677458
84717,Moutarde street,48.871092,2.335862,,Paris,fr,5,0,Foursquare,Les gauffres sont dingues ! Les burgers ok. Les frites un peu grasses mais bonnes.,2012-02-14,14,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a50677459
84717,Moutarde street,48.871092,2.335862,,Paris,af,0,0,Foursquare,Pas d'happy hour le week-end !!!,2012-03-03,5,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a5067745a
84717,Moutarde street,48.871092,2.335862,,Paris,fr,5,0,Foursquare,Bagel splendide. Burger avec possibilité de double viande et accompagnement supp !,2012-03-14,11,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a5067745b
84717,Moutarde street,48.871092,2.335862,,Paris,en,5,0,Foursquare,The service is terrible and the food was cold. I won't come back here nor will I recommend it to my friends.,2012-03-15,22,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a5067745c
84717,Moutarde street,48.871092,2.335862,,Paris,fr,5,0,Foursquare,Très bons burger mais laissez vous aussi tenter par les tapas !,2012-04-01,12,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a5067745d
84717,Moutarde street,48.871092,2.335862,,Paris,fr,5,0,Foursquare,Je conseille vivement le cheeseburger avec œuf à cheval. Le top.,2012-04-18,10,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a5067745e
84717,Moutarde street,48.871092,2.335862,,Paris,fr,5,0,Foursquare,Par exemple : essaye la glace à la vanille au sel de mer. On ne trouve pas de meilleur dessert en ville !,2012-05-25,20,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a5067745f
84717,Moutarde street,48.871092,2.335862,,Paris,fr,0,0,Foursquare,Tous est plus que médiocre du mojito au burger en passant par les frites (les pires de Paris) jusqu à l eau en carafe ! Passer votre chemin,2012-05-25,27,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a50677460
84717,Moutarde street,48.871092,2.335862,,Paris,fr,10,0,Foursquare,"Les tapas sont délicieux , prenez le temps de les déguster :)",2012-05-31,12,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a50677461
84717,Moutarde street,48.871092,2.335862,,Paris,en,0,0,Foursquare,Awful place with rude waiters. Just run away,2012-06-02,8,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a50677462
84717,Moutarde street,48.871092,2.335862,,Paris,fr,10,0,Foursquare,Bagel sans aucun intérêt et les frites sont imbibées d'huiles et donc immangeables. Cependant j'ai testé le guacamole (moyen) qui est pas mal et très copieux.,2012-07-07,30,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a50677463
84717,Moutarde street,48.871092,2.335862,,Paris,fr,0,0,Foursquare,"*** : Proche de la place de l'Opéra, déco dans le style industriel NYC, très bon accueil et service. Burgers excellents, rassasiants et à compléter d'une sauce Blue Cheese. Environ 15€ le plat.",2012-07-17,33,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a50677464
84717,Moutarde street,48.871092,2.335862,,Paris,fr,0,0,Foursquare,"Testé le Green burger, très bon et le service ce soir là était rapide et l'accueil chaleureux",2012-08-24,18,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a50677465
84717,Moutarde street,48.871092,2.335862,,Paris,en,10,0,Foursquare,"I have tested the Bacon Burger as Adrien suggested, and it was pretty amazing! I strongly recommend it! :)",2012-08-27,18,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a50677466
84717,Moutarde street,48.871092,2.335862,,Paris,fr,0,0,Foursquare,Tres bons burgers. Bien servi et copieux. Service moyen :/ Seul mauvais point completement oublié une fois l'assiette servie a table !,2012-09-08,20,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a50677467
84717,Moutarde street,48.871092,2.335862,,Paris,fr,5,0,Foursquare,Menu du restaurant,2012-09-08,3,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a50677468
84717,Moutarde street,48.871092,2.335862,,Paris,fr,2,0,Foursquare,"La carte est allechante. Ms l'assiette degustation ne m'a pas reussi... Je laisserai qd meme une 2me chance, les resto a Opera sont rares.",2012-10-02,24,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a50677469
84717,Moutarde street,48.871092,2.335862,,Paris,en,10,0,Foursquare,"The best place to eat around Opéra in Paris... but very often, you'll have to queue up",2012-10-10,18,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a5067746a
84717,Moutarde street,48.871092,2.335862,,Paris,nl,5,0,Foursquare,"Happy hours cocktails 17h-19h30 (5€), bond hamburgers et bagels",2012-11-03,9,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a5067746b
84717,Moutarde street,48.871092,2.335862,,Paris,en,5,0,Foursquare,"Very average... tried a burger & a cheese cake, both were disappointing. It feels very industrial and averagish. There are much better places for gourmet burgers in the area.",2012-11-09,28,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a5067746c
84717,Moutarde street,48.871092,2.335862,,Paris,fr,0,0,Foursquare,"S'attendre a faire la queue si pas de résa, mais ça vaut le coup ! Très bon et très belle déco. Recommandable !",2012-12-08,25,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a5067746d
84717,Moutarde street,48.871092,2.335862,,Paris,fr,5,0,Foursquare,Un mot : Beurk. Avec un B majuscule.,2013-01-15,7,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a5067746e
84717,Moutarde street,48.871092,2.335862,,Paris,fr,5,0,Foursquare,Laissez vous tenter par une de leurs gaufres très copieuses à la sortie du cinéma :),2013-02-24,16,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a5067746f
84717,Moutarde street,48.871092,2.335862,,Paris,fr,5,0,Foursquare,"Lieu sympa mais le burger n'est pas aussi bon que certains le disent et ne mérite pas de figurer dans une ""best burger"" list",2013-05-21,25,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a50677470
84717,Moutarde street,48.871092,2.335862,,Paris,fr,0,0,Foursquare,"Burger vraiment pas bon, et les plats sont tout aussi décevant ! Le cadre est tout de même sympa, et les tapas sont bonnes. Bien pour l'apéro seulement !",2013-06-01,30,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a50677471
84717,Moutarde street,48.871092,2.335862,,Paris,fr,10,0,Foursquare,Ils ne savent pas faire les milkshakes aussi ! La prochaine fois j'irais chez HD Dîner juste à côté !,2013-06-01,19,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a50677472
84717,Moutarde street,48.871092,2.335862,,Paris,de,0,0,Foursquare,Super gaufre!!!,2013-06-02,2,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a50677473
84717,Moutarde street,48.871092,2.335862,,Paris,fr,5,0,Foursquare,"Quelle deception.malgré une déco sympa , une carte alléchante et la bonne attention..la cuisine est insipide...pas terrible les frites ""maison"", burguer sec. Vaut mieux aller au macdo...",2013-06-24,31,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a50677474
84717,Moutarde street,48.871092,2.335862,,Paris,it,5,0,Foursquare,Grosse deception. Personnel demotivé. Mediocre!,2013-06-29,5,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a50677475
84717,Moutarde street,48.871092,2.335862,,Paris,en,10,0,Foursquare,"Probably one of the best spots we have been in Paris! Nice environment, really kind service and special tastes!",2013-08-06,19,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a50677476
84717,Moutarde street,48.871092,2.335862,,Paris,fr,5,0,Foursquare,les différents burgers pris étaient très bof. Les pires frites mangées. Même l'eau n'était pas bonne. Bref déçue je pensais retrouver la même qualité qu'au Moutarde Café de la Défense,2013-09-04,38,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a50677477
84717,Moutarde street,48.871092,2.335862,,Paris,fr,10,0,Foursquare,Une bonne adresse pour les burgers addict,2013-09-16,7,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a50677478
84717,Moutarde street,48.871092,2.335862,,Paris,fr,9,0,Foursquare,"Bof, suffisamment peu d'intérêt pour préférer tenter sa chance ailleurs.",2013-10-14,14,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a50677479
84717,Moutarde street,48.871092,2.335862,,Paris,fr,10,0,Foursquare,"Les bagels sont bons, un peu chers. Gaufres pas mal aussi, assez bourratifs, attention ;-)",2013-10-15,15,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a5067747a
84717,Moutarde street,48.871092,2.335862,,Paris,fr,5,0,Foursquare,"Burger sans goût,  frite non cuite.  On y va pour l'ambiance,  mais pour les plats,  un mac do est meilleur.",2013-10-26,21,http://tour-pedia.org/api/getReviewDetails?id=52a74adeae9eef5a5067747b
84717,Moutarde street,48.871092,2.335862,,Paris,fr,2,1,GooglePlaces,"Préférez le McDo à ce restaurant, bien meilleur et bien moins cher que cette arnaque. Car oui c&#39;est une arnaque, les frites sont infectes, le poisson est sans saveur et les burgers n&#39;ont aucune valeur ajoutée. Le burger contient une pauvre tranche de tomate et une mince feuille de salade, et dont le pain est sec et infâme. Et comptez à ça au moins 15 euros. Autant dire que c&#39;est du vol. Les toilettes sont infâmes aussi, et pas de bol il n&#39;y en a qu&#39;une seule pour tout le restaurant. Je vous souhaite vivement d&#39;éviter à tout prix ce restaurant qui ne mérite même pas d&#39;être essayé. Fuyez-le tant qu&#39;il en est encore temps et préférez un bon fast food largement moins cher et de bien meilleure qualité.",2013-10-08,142,http://tour-pedia.org/api/getReviewDetails?id=533eccd3ae9eef521e619bc4
84717,Moutarde street,48.871092,2.335862,,Paris,fr,10,4,GooglePlaces,Le moutarde Café (Moutarde Street) est un lieu de restauration ultra - sympa! En effet ces différents bagels / hamburgers servis fraîchement préparés aux senteurs et saveurs variées vous en laisseront bouche bée. Par contre toujours oas de Maragarita au menu malheureusement!,2013-09-25,47,http://tour-pedia.org/api/getReviewDetails?id=533eccd3ae9eef521e619bc5
84717,Moutarde street,48.871092,2.335862,,Paris,fr,5,4,GooglePlaces,"Petit resto sympa avec beaucoup de spécialités américaines mais à la française. Très intéressant comme idée et tout ce que j&#39;ai mangé était très bon. Le seul bémol, c&#39;est que c&#39;était vraiment comblé quand j&#39;y suis allé. Vaut mieux y aller juste avant midi ou après 14h je crois.",2013-11-23,62,http://tour-pedia.org/api/getReviewDetails?id=533eccd3ae9eef521e619bc6
84717,Moutarde street,48.871092,2.335862,,Paris,fr,9,4,GooglePlaces,"Tout simplement magnifique! Une fois la porte passée, vous allez vite oublier Hard Rock Café! Plus savoureux, diversité des plats proposés, ambiance plus calme (oui, nous pouvons nous entendre parler ;) ). Conseil : assiette mix pour l&#39;apéro accompagnée de mojitos, supplément sucre de canne! Burgers maison, chèvre et compagnie...",2013-06-20,54,http://tour-pedia.org/api/getReviewDetails?id=533eccd3ae9eef521e619bc7
84717,Moutarde street,48.871092,2.335862,,Paris,fr,8,4,GooglePlaces,"Déco new-yorkaise, burgers et bagels à la carte, personnel sympathique... alors ça le fait? Presque, car les frites ne sont pas à la hauteur des burgers ni de la moutarde qui les accompagne et les prix sont un peu plus élevés que la moyenne, malgré ça Moutarde Street reste une très bonne adresse sur les grands boulevards.",2013-06-13,58,http://tour-pedia.org/api/getReviewDetails?id=533eccd3ae9eef521e619bc8
304112,Le Verre Bouteille,48.879729,2.288442,,Paris,en,10,5,GooglePlaces,nice and simple open late caring service speak english and freindly to everybody dishes are generous and well done,2011-10-04,19,http://tour-pedia.org/api/getReviewDetails?id=533eccceae9eef521e61753b
304112,Le Verre Bouteille,48.879729,2.288442,,Paris,fr,5,4,GooglePlaces,"Ouvert jà 4h du matin, plats sympa.",2011-01-15,7,http://tour-pedia.org/api/getReviewDetails?id=533eccceae9eef521e61753c
304112,Le Verre Bouteille,48.879729,2.288442,,Paris,fr,0,4,GooglePlaces,Restaurant très agréable avec des serveurs souriants et une bonne convivialité. La cuisine est excellente. Le décor est moyen et reposant. Le service est rapide et on mange à notre aise ainsi qu&#39;à notre faim.,2013-06-15,37,http://tour-pedia.org/api/getReviewDetails?id=533eccceae9eef521e61753d
304112,Le Verre Bouteille,48.879729,2.288442,,Paris,fr,8,4,GooglePlaces,"J&#39;y suis allé seul en déplacement professionnel, accueil agréable, on y mange très bien et l&#39;ambiance y est sympathique. à conseiller.",2013-06-05,25,http://tour-pedia.org/api/getReviewDetails?id=533eccceae9eef521e61753e
304112,Le Verre Bouteille,48.879729,2.288442,,Paris,fr,10,3,GooglePlaces,"Les mangeurs de viande vous diront que vous trouverez ici le &quot;meilleur steak tartare haché à la main à Paris&quot; parmi d&#39;autres plats «bien préparés» et de &quot;nouveaux vins à découvrir&quot;. Ce restaurant du 17ème est ouvert jusqu&#39;à 4h du matin, au bonheur des noctambules. Même si le bistrot à vin est &quot;étroit&quot; et ne fait pas d&#39;effort sur le décor, le personnel est &quot;agréable&quot;, l&#39;atmosphère est &quot;relaxante&quot; et les prix sont modestes.",2012-09-06,89,http://tour-pedia.org/api/getReviewDetails?id=533eccceae9eef521e61753f
83391,Haagen-Dazs,48.870108,2.305541,,Paris,en,10,0,Foursquare,Get the season special,2010-02-06,4,http://tour-pedia.org/api/getReviewDetails?id=52a74a84ae9eef5a5067176b
83391,Haagen-Dazs,48.870108,2.305541,,Paris,en,0,0,Foursquare,Try the brownie explosion,2010-02-10,4,http://tour-pedia.org/api/getReviewDetails?id=52a74a84ae9eef5a5067176c
83391,Haagen-Dazs,48.870108,2.305541,,Paris,fr,5,0,Foursquare,"Merveilleuse vue sur Paris : Etoile, Concorde et Champs bien entendu !La glace est excellente quand il fait chaud",2010-04-11,18,http://tour-pedia.org/api/getReviewDetails?id=52a74a84ae9eef5a5067176d
83391,Haagen-Dazs,48.870108,2.305541,,Paris,fr,5,0,Foursquare,Je me damne pour un Cookie Cream,2010-08-13,7,http://tour-pedia.org/api/getReviewDetails?id=52a74a84ae9eef5a5067176e
83391,Haagen-Dazs,48.870108,2.305541,,Paris,en,5,0,Foursquare,"It's tea time and I stop there to drink a good warm chocolate : no ice, please, weather too filthy in Paris !",2010-08-29,21,http://tour-pedia.org/api/getReviewDetails?id=52a74a84ae9eef5a5067176f
83391,Haagen-Dazs,48.870108,2.305541,,Paris,en,5,0,Foursquare,Try the new Vanilla Soeculos Crunch!!!,2010-10-10,6,http://tour-pedia.org/api/getReviewDetails?id=52a74a84ae9eef5a50671770
83391,Haagen-Dazs,48.870108,2.305541,,Paris,en,5,0,Foursquare,Strawberry Cheesecake!!!,2011-01-23,2,http://tour-pedia.org/api/getReviewDetails?id=52a74a84ae9eef5a50671771
83391,Haagen-Dazs,48.870108,2.305541,,Paris,it,5,0,Foursquare,1€10 la crotte de chantilly !,2011-05-01,4,http://tour-pedia.org/api/getReviewDetails?id=52a74a84ae9eef5a50671772
83391,Haagen-Dazs,48.870108,2.305541,,Paris,en,10,0,Foursquare,Belgian wafle dream coming soon,2011-05-13,5,http://tour-pedia.org/api/getReviewDetails?id=52a74a84ae9eef5a50671773
83391,Haagen-Dazs,48.870108,2.305541,,Paris,fr,5,0,Foursquare,"Chocolate waffle+limonade maison un samedi d'été, le must!",2011-08-20,10,http://tour-pedia.org/api/getReviewDetails?id=52a74a84ae9eef5a50671774
83391,Haagen-Dazs,48.870108,2.305541,,Paris,en,5,0,Foursquare,A9'3er dewaneya was here TRADE MARK,2011-11-05,8,http://tour-pedia.org/api/getReviewDetails?id=52a74a84ae9eef5a50671775
83391,Haagen-Dazs,48.870108,2.305541,,Paris,fr,5,0,Foursquare,Deux boules de Cookie & Cream avec deux fois du caramel chaud... je prend toujours la même chose :),2011-11-26,18,http://tour-pedia.org/api/getReviewDetails?id=52a74a84ae9eef5a50671776
83391,Haagen-Dazs,48.870108,2.305541,,Paris,ar,0,0,Foursquare,الشعب يريد خليفة بن سلمان,2011-11-30,0,http://tour-pedia.org/api/getReviewDetails?id=52a74a84ae9eef5a50671777
83391,Haagen-Dazs,48.870108,2.305541,,Paris,en,5,0,Foursquare,the macarons ice cream !,2011-12-14,4,http://tour-pedia.org/api/getReviewDetails?id=52a74a84ae9eef5a50671778
83391,Haagen-Dazs,48.870108,2.305541,,Paris,en,5,0,Foursquare,It's never too cold for a häagen dazs :),2011-12-30,9,http://tour-pedia.org/api/getReviewDetails?id=52a74a84ae9eef5a50671779
83391,Haagen-Dazs,48.870108,2.305541,,Paris,en,5,0,Foursquare,strawberry ice-cream!,2012-01-13,2,http://tour-pedia.org/api/getReviewDetails?id=52a74a84ae9eef5a5067177a
83391,Haagen-Dazs,48.870108,2.305541,,Paris,en,10,0,Foursquare,Stop here to take a rest and eat a real nice icecream!,2012-01-21,12,http://tour-pedia.org/api/getReviewDetails?id=52a74a84ae9eef5a5067177b
83391,Haagen-Dazs,48.870108,2.305541,,Paris,fr,10,0,Foursquare,Salon de thé offrant de nombreuses places assises. Le lieu parfait pour les amateurs de glaces et de gaufres...,2012-01-23,19,http://tour-pedia.org/api/getReviewDetails?id=52a74a84ae9eef5a5067177c
83391,Haagen-Dazs,48.870108,2.305541,,Paris,en,10,0,Foursquare,The best icecream of Paris.,2012-02-01,5,http://tour-pedia.org/api/getReviewDetails?id=52a74a84ae9eef5a5067177d
83391,Haagen-Dazs,48.870108,2.305541,,Paris,fr,5,0,Foursquare,"10,50€ le café gourmet...",2012-02-06,3,http://tour-pedia.org/api/getReviewDetails?id=52a74a84ae9eef5a5067177e
83391,Haagen-Dazs,48.870108,2.305541,,Paris,ru,0,0,Foursquare,Очень вкусное мороженое!,2012-02-12,0,http://tour-pedia.org/api/getReviewDetails?id=52a74a84ae9eef5a5067177f
83391,Haagen-Dazs,48.870108,2.305541,,Paris,en,10,0,Foursquare,best ice cream in Paris!,2012-03-11,5,http://tour-pedia.org/api/getReviewDetails?id=52a74a84ae9eef5a50671780
83391,Haagen-Dazs,48.870108,2.305541,,Paris,en,5,0,Foursquare,Once in a life experience,2012-04-14,5,http://tour-pedia.org/api/getReviewDetails?id=52a74a84ae9eef5a50671781
83391,Haagen-Dazs,48.870108,2.305541,,Paris,fr,0,0,Foursquare,"Préférez la salle du haut, le Ice Bäar, plus lounge et moins populeux",2012-05-20,16,http://tour-pedia.org/api/getReviewDetails?id=52a74a84ae9eef5a50671782
83391,Haagen-Dazs,48.870108,2.305541,,Paris,it,5,0,Foursquare,Salted caramel!,2012-06-03,2,http://tour-pedia.org/api/getReviewDetails?id=52a74a84ae9eef5a50671783
83391,Haagen-Dazs,48.870108,2.305541,,Paris,fr,5,0,Foursquare,J'adore tous en fait :-),2012-06-14,5,http://tour-pedia.org/api/getReviewDetails?id=52a74a84ae9eef5a50671784
83391,Haagen-Dazs,48.870108,2.305541,,Paris,en,5,0,Foursquare,"Brownie explosion, the best ever!",2012-06-21,5,http://tour-pedia.org/api/getReviewDetails?id=52a74a84ae9eef5a50671785
83391,Haagen-Dazs,48.870108,2.305541,,Paris,fr,0,0,Foursquare,"Pour les clients frequent de chez haagen dazs, demander la carte fidelite qui offre beaucoup d'avantages. Elle est gratuite. Il y a juste a remplir un formulaire :)",2012-06-26,27,http://tour-pedia.org/api/getReviewDetails?id=52a74a84ae9eef5a50671786
83391,Haagen-Dazs,48.870108,2.305541,,Paris,fr,0,0,Foursquare,"Le mieux est de se mettre au dernier étage, et vous pourrez avoir une jolie vue sur les champs ... Féerique ! :]",2012-06-30,21,http://tour-pedia.org/api/getReviewDetails?id=52a74a84ae9eef5a50671787
83391,Haagen-Dazs,48.870108,2.305541,,Paris,en,0,0,Foursquare,Slow service!!!,2012-07-16,2,http://tour-pedia.org/api/getReviewDetails?id=52a74a84ae9eef5a50671788
83391,Haagen-Dazs,48.870108,2.305541,,Paris,en,5,0,Foursquare,Cher mais si bon!!!,2012-07-17,4,http://tour-pedia.org/api/getReviewDetails?id=52a74a84ae9eef5a50671789
83391,Haagen-Dazs,48.870108,2.305541,,Paris,fr,10,0,Foursquare,"En salle climatisée par grande chaleur, impeccable !",2012-08-04,8,http://tour-pedia.org/api/getReviewDetails?id=52a74a84ae9eef5a5067178a
83391,Haagen-Dazs,48.870108,2.305541,,Paris,en,5,0,Foursquare,"You can put together your own dish... Pick the base (cookies, cones, waffles, etc.), pick the ice cream and pick your toppings... Amazing!",2012-09-06,23,http://tour-pedia.org/api/getReviewDetails?id=52a74a84ae9eef5a5067178b
83391,Haagen-Dazs,48.870108,2.305541,,Paris,fr,10,0,Foursquare,Les compositions sont un vrai délice !!,2012-10-05,7,http://tour-pedia.org/api/getReviewDetails?id=52a74a84ae9eef5a5067178c
83391,Haagen-Dazs,48.870108,2.305541,,Paris,ru,0,0,Foursquare,Вкусноно опасайтесь худого высокого официанта в очках и с лысиной на затылке. Черепаха по соавнению с ним - шумахер.,2012-10-11,1,http://tour-pedia.org/api/getReviewDetails?id=52a74a84ae9eef5a5067178d
83391,Haagen-Dazs,48.870108,2.305541,,Paris,en,10,0,Foursquare,All scream for ice-cream!! : ) Best ever!,2012-11-29,6,http://tour-pedia.org/api/getReviewDetails?id=52a74a84ae9eef5a5067178e
83391,Haagen-Dazs,48.870108,2.305541,,Paris,en,5,0,Foursquare,Green tea ice cream is available ONLY in this particular H-D store and it's AWESOME!!!,2013-04-12,15,http://tour-pedia.org/api/getReviewDetails?id=52a74a84ae9eef5a5067178f
83391,Haagen-Dazs,48.870108,2.305541,,Paris,fr,5,0,Foursquare,Manque de professionnalisme. Le serveur revient 35 minutes après pour demander 'c'était quoi la commande...' Attrape touriste...,2013-06-02,19,http://tour-pedia.org/api/getReviewDetails?id=52a74a84ae9eef5a50671790
83391,Haagen-Dazs,48.870108,2.305541,,Paris,ar,0,0,Foursquare,بريدكم لذيذ.. اوكي؟ اوكي,2013-06-27,0,http://tour-pedia.org/api/getReviewDetails?id=52a74a84ae9eef5a50671791
83391,Haagen-Dazs,48.870108,2.305541,,Paris,ar,0,0,Foursquare,ايسكريمهم شكل تاني,2013-07-04,0,http://tour-pedia.org/api/getReviewDetails?id=52a74a84ae9eef5a50671792
83391,Haagen-Dazs,48.870108,2.305541,,Paris,en,5,0,Foursquare,"Delicious ice cream, but takes a while ...",2013-07-04,7,http://tour-pedia.org/api/getReviewDetails?id=52a74a84ae9eef5a50671793
83391,Haagen-Dazs,48.870108,2.305541,,Paris,tr,0,0,Foursquare,Frambuazlı dondurma muhteşem.,2013-07-22,4,http://tour-pedia.org/api/getReviewDetails?id=52a74a84ae9eef5a50671794
